2546.64946	420.0729208	559.3652215	115.0674054	727.7187205	341.1372402	214.4479735	-800.0763284	-664.4879544	-436.5346547	-174.427943	-480.814558	-61.95613008	910.242031	-229.147044	742.6920487	-581.3279748	-262.5037922	286.4534047	202.2001204	-258.921464	-223.7141789	-40.44922786	30.34871447
-2194.997241	-2047.545753	168.8871444	-147.7817783	-21.89287876	305.8445581	739.3266943	-908.966926	-604.5230157	423.8450134	-853.5910398	274.0504561	14.21996169	-788.2156149	246.1980615	-24.58778567	-320.2817954	-171.2752853	531.0472909	-357.3272516	-253.9721157	-133.354283	7.052628193	107.0087625
-2139.966499	325.645935	-367.9302651	392.7239515	1019.239765	-1553.899066	-995.0739071	207.3525997	474.4098224	666.0965434	-122.4641916	-622.6341166	797.5655365	249.0558611	232.1632304	595.3600487	251.5046309	-197.1015449	287.1215216	-75.25021972	-32.37590927	-31.38965405	226.9550627	-41.90380457
349.3819135	233.0776588	737.2607977	1446.79198	697.8934876	-311.443686	873.6314532	339.9468437	-490.1086157	-4.18146979	526.4925628	400.5140486	-640.215509	-192.2023062	1116.166894	437.0166547	394.0208791	-186.8862099	-443.4725917	2.799541109	62.71678429	-109.2785371	159.6899452	19.23290669
-542.6512078	-2772.282473	1676.907477	267.5738699	-177.1084057	-802.8662971	123.8765849	1107.387136	962.321897	-615.7311975	-124.9114233	-52.91721758	-625.0103056	77.62631061	-584.9552692	150.2992991	-220.8410446	270.2672655	-27.00591356	29.01126874	-113.1005665	-179.6571678	146.4234776	89.24741996
-865.4590207	305.0838073	602.3258787	572.823595	-267.3445121	285.8156843	24.09131821	-337.8447253	-17.64843127	717.14299	62.54618632	1293.267034	720.5099337	217.0552647	-692.1415891	127.4485554	-138.9008333	-109.6171202	-540.5053695	265.3729936	314.1611829	-433.6809198	31.12900188	-65.90152022
-408.809857	-90.8102573	-374.2163547	47.92680222	557.3460031	446.0961982	184.0323989	-78.14899403	290.5697609	516.2899883	93.40672769	-586.505489	-666.2034995	217.7531498	-448.8798736	-829.7895828	462.6247363	-1079.54295	-88.11149431	164.7124956	-66.8758448	-157.1146705	23.63661662	51.27942348
-1445.453154	-1845.972296	-1820.50426	-1502.623671	107.113204	63.56551789	152.1486313	149.7516503	-475.7701724	-1368.561285	412.5141937	473.8261783	441.7457316	278.514832	45.16910529	164.7237769	315.1067314	-270.447649	-144.3665856	306.0162442	-100.3820568	170.8996785	88.75554323	32.86386451
996.312254	-44.15960175	1272.823295	-773.4636321	-110.7145994	365.6218688	637.4832392	-893.8062778	472.252795	-52.09469429	604.8666537	-468.8039339	593.9176943	-374.9828281	-109.0089489	16.16790813	997.6221165	520.2949972	166.3389305	69.92225144	-235.7608417	-255.9863735	-153.2121562	14.19095414
168.4799015	-141.4858386	222.6520319	-332.3180383	686.6674384	1149.183727	-95.67582614	418.3922093	668.7765416	-151.0194024	245.2008951	-603.2241265	740.7027781	-386.5690134	721.9360384	-498.0499093	-911.0083212	16.63383382	-367.4776284	260.959183	23.92865192	-163.1657948	101.2655734	4.759851883
-767.8344432	730.8070713	-670.0240856	793.5511296	-288.470229	-916.6152516	23.15726617	-167.4038226	-580.3633717	-106.7754915	817.2622391	-76.12416429	-286.5766739	-136.9642762	-78.25286131	-511.0120753	-300.5370001	423.7200423	787.4834602	560.6686995	476.7984698	-186.6190597	16.73932934	135.5638216
-868.3690298	820.1744293	-30.29876924	-1098.648749	2195.428019	697.4011666	-636.8543869	-511.7578146	326.7980659	153.4327899	-528.6587178	320.9562324	-823.7891252	-153.9118998	-103.3038018	187.3669284	110.4993941	561.0910432	-131.9887077	313.4506803	253.9217406	296.5147168	-66.25013825	42.7510594
280.7160382	-47.67675063	1278.805454	-1393.607613	-1537.037714	-174.7865008	-1132.737295	-431.9670804	342.6470945	-262.123989	-172.8018745	209.2173462	-255.7553189	354.1182502	718.1654343	-12.53769452	61.13585604	-400.0929413	163.5112784	-178.233686	593.0093269	-99.71276554	-306.9725138	20.14668298
106.8651157	1136.089632	549.4644458	-2403.69142	-489.9419662	-875.8363843	556.9508405	1120.3284	-1122.964603	831.4005653	-7.439208851	-404.7594937	-90.96950437	-250.8106878	-210.8266195	96.67445064	-177.1619368	58.51642845	-312.9210401	71.29175748	-80.0885165	48.26011441	-79.81776214	-56.39544941
-596.8355351	1310.513718	-558.0847119	-315.7831812	-1127.807321	-222.231948	-284.7424595	-485.2186106	607.9144658	416.4532615	319.1504454	562.4910043	-454.2824379	548.971101	350.3505261	-248.8059778	-235.1376731	295.1499695	-44.08644002	30.91152854	-959.2424839	61.4607707	227.3659632	1.975193467
